建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:39:01.126473","UD06","道瓊06","093712","382000","093712.382000","34564.00","1","92.00","0.27","34555.00","1","34558.00","1","34569.00","97.00","34817.00","-253.00","34383.00","181.00","434.00","34472.00","34664.00","-95.00","0","2020","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:39:01.369406","UN2206","那斯達克2206","093754","090000","093754.090000","14275.00","2","-277.00","-1.90","14273.00","22","14276.00","3","14605.00","53.00","14644.00","-369.00","14274.00","1.00","370.00","14552.00","14333.00","272.00","0","4699","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:39:01.370594","TX05","台指05","093858","254000","093858.254000","17161.00","4","-117.00","-0.68","17161.00","9","17165.00","13","17300.00","22.00","17352.00","-191.00","17158.00","3.00","194.00","17278.00","17200.00","100.00","0","1312","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 09:39:01.367785","MTX05","小台05","093901","733000","093901.733000","17164.00","1","-114.00","-0.66","17162.00","2","17165.00","4","17299.00","21.00","17354.00","-190.00","17158.00","6.00","196.00","17278.00","17197.00","102.00","0","7076","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:39:34.017283","TSEA","加權指","000000","000000","000000.000000","17238.29","96","-46.25","-0.27","0.00","0","0.00","0","17273.05","-11.49","17316.35","-78.06","17216.99","21.30","99.36","17284.54","17284.54","-11.49","0","92013","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:39:35.779538","0050","元大台灣50","000000","000000","000000.000000","133.75","1","-0.80","-0.59","133.70","86","133.75","231","134.15","-0.40","134.45","-0.70","133.70","0.05","0.75","134.55","134.55","-0.40","0","2471","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:39:34.194996","00632R","元大台灣50反1","000000","000000","000000.000000","5.34","9","0.03","0.56","5.34","5596","5.35","22293","5.33","0.02","5.35","-0.01","5.31","0.03","0.04","5.31","5.31","0.02","0","26987","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:39:35.744428","TX06","台指06","000000","000000","000000.000000","17124.00","1","-120.00","-0.70","17120.00","2","17123.00","4","17273.00","29.00","17315.00","-191.00","17124.00","0.00","191.00","17244.00","17162.00","111.00","0","173","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:39:36.369785","MTX06","小台06","000000","000000","000000.000000","17123.00","1","-121.00","-0.70","17123.00","2","17124.00","12","17258.00","14.00","17319.00","-196.00","17123.00","0.00","196.00","17244.00","17165.00","93.00","0","912","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:39:34.547405","2330","台積電","093921","107264","093921.107264","565.00","2","-2.00","-0.35","564.00","1732","565.00","134","563.00","-4.00","566.00","-1.00","562.00","3.00","4.00","567.00","567.00","-4.00","0","6686","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:39:35.244398","UD06","道瓊06","093712","382000","093712.382000","34564.00","1","92.00","0.27","34555.00","2","34559.00","22","34569.00","97.00","34817.00","-253.00","34383.00","181.00","434.00","34472.00","34664.00","-95.00","0","2020","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:39:35.243395","UN2206","那斯達克2206","093935","172000","093935.172000","14275.00","7","-277.00","-1.90","14275.00","27","14276.00","1","14605.00","53.00","14644.00","-369.00","14274.00","1.00","370.00","14552.00","14333.00","272.00","0","4707","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:39:36.124833","TX05","台指05","093907","123000","093907.123000","17160.00","1","-118.00","-0.68","17154.00","1","17155.00","15","17300.00","22.00","17352.00","-192.00","17158.00","2.00","194.00","17278.00","17200.00","100.00","0","1314","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 09:39:36.363719","MTX05","小台05","093936","413000","093936.413000","17155.00","7","-123.00","-0.71","17154.00","10","17156.00","12","17299.00","21.00","17354.00","-199.00","17155.00","0.00","199.00","17278.00","17197.00","102.00","0","7133","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:40:09.016959","TSEA","加權指","000000","000000","000000.000000","17222.51","221","-62.03","-0.36","0.00","0","0.00","0","17273.05","-11.49","17316.35","-93.84","17216.99","5.52","99.36","17284.54","17284.54","-11.49","0","93243","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:40:11.148479","0050","元大台灣50","000000","000000","000000.000000","133.65","1","-0.90","-0.67","133.60","51","133.65","180","134.15","-0.40","134.45","-0.80","133.65","0.00","0.80","134.55","134.55","-0.40","0","2626","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:40:11.081127","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","2","0.04","0.75","5.34","18500","5.35","8653","5.33","0.02","5.35","0.00","5.31","0.04","0.04","5.31","5.31","0.02","0","27338","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:40:11.375212","TX06","台指06","000000","000000","000000.000000","17108.00","1","-136.00","-0.79","17107.00","1","17112.00","2","17273.00","29.00","17315.00","-207.00","17108.00","0.00","207.00","17244.00","17162.00","111.00","0","179","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:40:11.372235","MTX06","小台06","000000","000000","000000.000000","17112.00","1","-132.00","-0.77","17108.00","1","17113.00","6","17258.00","14.00","17319.00","-207.00","17109.00","3.00","210.00","17244.00","17165.00","93.00","0","929","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:40:11.406609","2330","台積電","094010","451086","094010.451086","564.00","4","-3.00","-0.53","564.00","94","565.00","203","563.00","-4.00","566.00","-2.00","562.00","2.00","4.00","567.00","567.00","-4.00","0","6723","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:40:11.123739","UD06","道瓊06","094001","243000","094001.243000","34555.00","1","83.00","0.24","34552.00","2","34556.00","1","34569.00","97.00","34817.00","-262.00","34383.00","172.00","434.00","34472.00","34664.00","-95.00","0","2021","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:40:11.122803","UN2206","那斯達克2206","093935","172000","093935.172000","14275.00","7","-277.00","-1.90","14273.00","22","14275.00","2","14605.00","53.00","14644.00","-369.00","14274.00","1.00","370.00","14552.00","14333.00","272.00","0","4707","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:40:11.370417","TX05","台指05","094006","386000","094006.386000","17140.00","1","-138.00","-0.80","17140.00","1","17143.00","2","17300.00","22.00","17352.00","-212.00","17140.00","0.00","212.00","17278.00","17200.00","100.00","0","1327","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 09:40:11.367238","MTX05","小台05","094010","949000","094010.949000","17142.00","1","-136.00","-0.79","17141.00","1","17144.00","6","17299.00","21.00","17354.00","-212.00","17140.00","2.00","214.00","17278.00","17197.00","102.00","0","7222","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:40:44.005518","TSEA","加權指","000000","000000","000000.000000","17224.37","127","-60.17","-0.35","0.00","0","0.00","0","17273.05","-11.49","17316.35","-91.98","17216.99","7.38","99.36","17284.54","17284.54","-11.49","0","94199","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:40:45.946552","0050","元大台灣50","000000","000000","000000.000000","133.65","1","-0.90","-0.67","133.60","58","133.65","219","134.15","-0.40","134.45","-0.80","133.65","0.00","0.80","134.55","134.55","-0.40","0","2640","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:40:46.294902","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","10","0.04","0.75","5.34","18573","5.35","8600","5.33","0.02","5.35","0.00","5.31","0.04","0.04","5.31","5.31","0.02","0","27385","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:40:46.360725","TX06","台指06","000000","000000","000000.000000","17115.00","1","-129.00","-0.75","17105.00","17","17110.00","2","17273.00","29.00","17315.00","-200.00","17108.00","7.00","207.00","17244.00","17162.00","111.00","0","180","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:40:46.114507","MTX06","小台06","000000","000000","000000.000000","17112.00","1","-132.00","-0.77","17108.00","1","17112.00","8","17258.00","14.00","17319.00","-207.00","17109.00","3.00","210.00","17244.00","17165.00","93.00","0","931","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:40:46.201641","2330","台積電","094046","667540","094046.667540","563.00","8","-4.00","-0.71","563.00","852","564.00","118","563.00","-4.00","566.00","-3.00","562.00","1.00","4.00","567.00","567.00","-4.00","0","6838","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:40:43.356694","UD06","道瓊06","094001","243000","094001.243000","34555.00","1","83.00","0.24","34551.00","2","34555.00","23","34569.00","97.00","34817.00","-262.00","34383.00","172.00","434.00","34472.00","34664.00","-95.00","0","2021","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:40:45.873143","UN2206","那斯達克2206","093935","172000","093935.172000","14275.00","7","-277.00","-1.90","14272.00","22","14274.00","1","14605.00","53.00","14644.00","-369.00","14274.00","1.00","370.00","14552.00","14333.00","272.00","0","4707","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:40:46.360725","TX05","台指05","094047","111000","094047.111000","17140.00","1","-138.00","-0.80","17138.00","21","17141.00","2","17300.00","22.00","17352.00","-212.00","17140.00","0.00","212.00","17278.00","17200.00","100.00","0","1332","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 09:40:46.112207","MTX05","小台05","094046","783000","094046.783000","17142.00","1","-136.00","-0.79","17141.00","1","17143.00","8","17299.00","21.00","17354.00","-212.00","17140.00","2.00","214.00","17278.00","17197.00","102.00","0","7246","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:41:19.011447","TSEA","加權指","000000","000000","000000.000000","17215.07","131","-69.47","-0.40","0.00","0","0.00","0","17273.05","-11.49","17316.35","-101.28","17212.14","2.93","104.21","17284.54","17284.54","-11.49","0","95389","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:41:20.755713","0050","元大台灣50","000000","000000","000000.000000","133.50","1","-1.05","-0.78","133.50","166","133.60","222","134.15","-0.40","134.45","-0.95","133.50","0.00","0.95","134.55","134.55","-0.40","0","2748","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:41:21.397339","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","20","0.04","0.75","5.34","17618","5.35","9913","5.33","0.02","5.35","0.00","5.31","0.04","0.04","5.31","5.31","0.02","0","28481","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:41:21.361035","TX06","台指06","000000","000000","000000.000000","17116.00","1","-128.00","-0.74","17112.00","1","17117.00","5","17273.00","29.00","17315.00","-199.00","17108.00","8.00","207.00","17244.00","17162.00","111.00","0","181","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:41:21.361035","MTX06","小台06","000000","000000","000000.000000","17110.00","1","-134.00","-0.78","17111.00","5","17114.00","1","17258.00","14.00","17319.00","-209.00","17109.00","1.00","210.00","17244.00","17165.00","93.00","0","932","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:41:21.353998","2330","台積電","094119","638440","094119.638440","563.00","1","-4.00","-0.71","563.00","1286","564.00","149","563.00","-4.00","566.00","-3.00","562.00","1.00","4.00","567.00","567.00","-4.00","0","6855","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:41:09.609156","UD06","道瓊06","094001","243000","094001.243000","34555.00","1","83.00","0.24","34552.00","2","34555.00","1","34569.00","97.00","34817.00","-262.00","34383.00","172.00","434.00","34472.00","34664.00","-95.00","0","2021","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:41:17.119549","UN2206","那斯達克2206","094109","631000","094109.631000","14275.00","2","-277.00","-1.90","14274.00","6","14275.00","6","14605.00","53.00","14644.00","-369.00","14272.00","3.00","372.00","14552.00","14333.00","272.00","0","4710","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 09:41:21.361035","TX05","台指05","094119","975000","094119.975000","17145.00","1","-133.00","-0.77","17145.00","1","17148.00","5","17300.00","22.00","17352.00","-207.00","17140.00","5.00","212.00","17278.00","17200.00","100.00","0","1338","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 09:41:21.360024","MTX05","小台05","094120","460000","094120.460000","17148.00","1","-130.00","-0.75","17145.00","4","17149.00","19","17299.00","21.00","17354.00","-206.00","17140.00","8.00","214.00","17278.00","17197.00","102.00","0","7257","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:41:54.008759","TSEA","加權指","000000","000000","000000.000000","17220.60","146","-63.94","-0.37","0.00","0","0.00","0","17273.05","-11.49","17316.35","-95.75","17212.14","8.46","104.21","17284.54","17284.54","-11.49","0","96243","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 09:41:55.791002","0050","元大台灣50","000000","000000","000000.000000","133.50","6","-1.05","-0.78","133.40","36","133.50","156","134.15","-0.40","134.45","-0.95","133.45","0.05","1.00","134.55","134.55","-0.40","0","2942","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:41:56.269945","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","2","0.04","0.75","5.34","22625","5.35","725","5.33","0.02","5.35","0.00","5.31","0.04","0.04","5.31","5.31","0.02","0","29919","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 09:41:56.361433","TX06","台指06","000000","000000","000000.000000","17096.00","1","-148.00","-0.86","17095.00","2","17100.00","3","17273.00","29.00","17315.00","-219.00","17096.00","0.00","219.00","17244.00","17162.00","111.00","0","184","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:41:56.361433","MTX06","小台06","000000","000000","000000.000000","17098.00","1","-146.00","-0.85","17094.00","14","17101.00","14","17258.00","14.00","17319.00","-221.00","17098.00","0.00","221.00","17244.00","17165.00","93.00","0","956","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 09:41:55.724004","2330","台積電","094151","329797","094151.329797","564.00","1","-3.00","-0.53","563.00","2398","564.00","196","563.00","-4.00","566.00","-2.00","562.00","2.00","4.00","567.00","567.00","-4.00","0","6862","20220411","623.00","511.00","29157","0","0","2","27971"
